Unnamed: 0,Datetime,Text,Username,likeCount,Retweets,Replycount,user_followers,user_verified,user_location,cleaned_tweet,sentiment_scores,sentiment
1721,2023-03-20 07:06:48+00:00,"We have comprehensively discussed about India's priorities as regards the G20 Presidency. 

Notably, one of the most significant pillars of our vision for G20 Presidency is giving voice to the Global South.

- PM @narendramodi https://t.co/pCcjjsItPr",BJP4India,757,313,15,20500657,False,"6-A, Deen Dayal Upadhyay Marg,",comprehensively discussed india priority regard g presidency notably one significant pillar vision g presidency giving voice global south pm,"{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.6369}",positive
1722,2023-03-20 07:03:21+00:00,"I heartily welcome Mr. Kishida, today. His this visit will further the momentum of mutual cooperation between the two nations. 

Our this meet becomes even more special as it's happening on a time when when India is on her G20 Presidency.

- PM @narendramodi https://t.co/AnZ2BvQs9m",BJP4India,1359,453,20,20500657,False,"6-A, Deen Dayal Upadhyay Marg,",heartily welcome mr kishida today visit momentum mutual cooperation two nation meet becomes even special happening time india g presidency pm,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.6908}",positive
1723,2023-03-20 06:56:04+00:00,PM Shri @narendramodi and PM of Japan at joint press meet at Hyderabad House in New Delhi. https://t.co/srWnXhi9TB,BJP4India,1197,503,24,20500657,False,"6-A, Deen Dayal Upadhyay Marg,",pm shri pm japan joint press meet hyderabad house new delhi,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1724,2023-03-20 05:57:06+00:00,"Rahul Gandhi is asking the foreign nations to intervene in democratic processes of the Indian Union. 

He must apologise categorically and unequivocally.

- Shri @HardeepSPuri 

Watch full video:
https://t.co/b2ZfiDrvA2 https://t.co/IQHCYUImF7",BJP4India,1305,462,101,20500657,False,"6-A, Deen Dayal Upadhyay Marg,",rahul gandhi asking foreign nation intervene democratic process indian union must apologise categorically unequivocally shri watch full video,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.3818}",positive
1725,2023-03-20 04:58:35+00:00,"India's success story of the COVID Vaccination has been Modi govt's remarkably facing of probably the biggest such challenge to mankind in the history! 

Don't miss to watch the Premiere of The Vial: India's Vaccine Story to be aired on History TV18 at 8 PM of March 24, 2023! https://t.co/bgjdJVBt7v",BJP4India,1444,602,30,20500657,False,"6-A, Deen Dayal Upadhyay Marg,",india success story covid vaccination modi govts remarkably facing probably biggest challenge mankind history dont miss watch premiere vial india vaccine story aired history tv pm march,"{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.6645}",positive
1726,2023-03-19 16:30:00+00:00,PM Shri @narendramodi's leadership is enabling the Middle-Class to become the beacon of change in the rapidly transforming India! https://t.co/ZE8EpBuUd3,BJP4India,1128,450,44,20500657,False,"6-A, Deen Dayal Upadhyay Marg,",pm shri leadership enabling middleclass become beacon change rapidly transforming india,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1727,2023-03-19 12:12:36+00:00,"Modi Govt's endeavours to skill, reskill and upskill country's women are realising India's journey towards 'Women-led development' from 'Women development'! https://t.co/wQ2K9vOjML",BJP4India,765,395,16,20500657,False,"6-A, Deen Dayal Upadhyay Marg,",modi govts endeavour skill reskill upskill country woman realising india journey towards womenled development woman development,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1728,2023-03-19 09:49:37+00:00,...And command of the world's largest democracy lies in the hands of the world's most popular leader! https://t.co/V3kq9Cl3dB,BJP4India,3227,1294,179,20500657,False,"6-A, Deen Dayal Upadhyay Marg,",command world largest democracy lie hand world popular leader,"{'neg': 0.0, 'neu': 0.538, 'pos': 0.462, 'compound': 0.7184}",positive
1729,2023-03-19 07:38:38+00:00,"Under Modi Ji's leadership, India has been truly transformed.

This is the right time! Dear Youth, it's your time!

- Shri @JPNadda https://t.co/He5U1ojKkI",BJP4India,1202,477,54,20500657,False,"6-A, Deen Dayal Upadhyay Marg,",modi ji leadership india truly transformed right time dear youth time shri,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.6705}",positive
1730,2023-03-19 05:59:32+00:00,"Rahul Gandhi not merely insulted the nation by his shameful remarks about the Democratic values of India, but has also invited the foreign nations to intervene in our country.

- Shri @JPNadda",BJP4India,628,280,51,20500657,False,"6-A, Deen Dayal Upadhyay Marg,",rahul gandhi merely insulted nation shameful remark democratic value india also invited foreign nation intervene country shri,"{'neg': 0.284, 'neu': 0.611, 'pos': 0.105, 'compound': -0.6249}",negative
1731,2023-03-19 05:52:53+00:00,"Dear friends, make the best out of this platform of National Youth Parliament, come out with the best Parliamentary skills, imbibe the Talent. 

Fly High. Sky is the limit!

- Shri @JPNadda https://t.co/1VDq7ini6C",BJP4India,575,264,15,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",dear friend make best platform national youth parliament come best parliamentary skill imbibe talent fly high sky limit shri,"{'neg': 0.0, 'neu': 0.452, 'pos': 0.548, 'compound': 0.9517}",positive
1732,2023-03-19 05:50:27+00:00,"Modi Ji has ensured a huge financial allocation and support for the players to enable them play with the best of their capacity in the upcoming Olympics, Asian Games and many other Sports events.

- Shri @JPNadda",BJP4India,490,241,7,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",modi ji ensured huge financial allocation support player enable play best capacity upcoming olympics asian game many sport event shri,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.891}",positive
1733,2023-03-19 05:44:15+00:00,"The National Air Sport Policy 2022 is another significant thing. It lays out the vision of making India as one of the top sports nations by 2030, by providing a safe, affordable, accessible, enjoyable and sustainable air sports ecosystem in India.

- Shri @JPNadda https://t.co/RHVFYzqzWP",BJP4India,585,281,12,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",national air sport policy another significant thing lay vision making india one top sport nation providing safe affordable accessible enjoyable sustainable air sport ecosystem india shri,"{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.8555}",positive
1734,2023-03-19 05:44:00+00:00,"The education sector of the country has been greatly reformed.

The New Education Policy seeks to end 'Ratta' (Cramming) and focusses on the 'Analysis'. 

- Shri @JPNadda",BJP4India,412,206,9,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",education sector country greatly reformed new education policy seek end ratta cramming focusses analysis shri,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1735,2023-03-19 05:38:23+00:00,"Today, the country has embraced a great transformation. Be it the field of education, skill or other associated opportunities, the youth of the nation is being taken care of very well.

 When I talk to the youth, I say 'It's your time!'.

- Shri @JPNadda",BJP4India,439,227,9,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",today country embraced great transformation field education skill associated opportunity youth nation taken care well talk youth say time shri,"{'neg': 0.0, 'neu': 0.567, 'pos': 0.433, 'compound': 0.9042}",positive
1736,2023-03-19 05:37:04+00:00,"India had struggled for years and years. But after  Modi Ji took the lead, the times have changed, India's picture has changed. 

'Yahi Ghadi Hai, Aur Sahi Ghadi Hai' (This is the Time, and the Right Time).

- Shri @JPNadda https://t.co/BgsztsuhzH",BJP4India,682,271,10,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",india struggled year year modi ji took lead time changed india picture changed yahi ghadi hai aur sahi ghadi hai time right time shri,"{'neg': 0.094, 'neu': 0.906, 'pos': 0.0, 'compound': -0.34}",negative
1737,2023-03-19 05:32:00+00:00,"I'm happy that you chose the state of Tamil Nadu for starting this Youth Parliament. 

Notably, Tamil Nadu is a great land of rich history, culture and heritage; it's a land of temples, Vedas and traditions. I am happy that this great initiative starts from here.

- Shri @JPNadda",BJP4India,528,224,10,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",im happy chose state tamil nadu starting youth parliament notably tamil nadu great land rich history culture heritage land temple veda tradition happy great initiative start shri,"{'neg': 0.0, 'neu': 0.534, 'pos': 0.466, 'compound': 0.9648}",positive
1738,2023-03-19 05:27:19+00:00,"It is our responsibility to channelise the youth energy, to give due significance to the voices of people and the collective wisdom, to become the part and parcel of a mature democracy through respecting each and every voice.

- Shri @JPNadda https://t.co/rSHfXIZ6M0",BJP4India,598,269,19,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",responsibility channelise youth energy give due significance voice people collective wisdom become part parcel mature democracy respecting every voice shri,"{'neg': 0.0, 'neu': 0.524, 'pos': 0.476, 'compound': 0.9118}",positive
1739,2023-03-19 05:20:49+00:00,"PM Modi is going forward with the dream of 'New India'. And today, here, I can see the foundation of that 'New India'.

I would like to congratulate Tejasvi Surya and his team for initiating this National Youth Parliament of the BJP.

- Shri @JPNadda https://t.co/7LyL7MbKeD",BJP4India,760,318,14,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",pm modi going forward dream new india today see foundation new india would like congratulate tejasvi surya team initiating national youth parliament bjp shri,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.7717}",positive
1740,2023-03-19 05:12:24+00:00,BJP National President Shri @JPNadda inaugurates BJYM National Youth Parliament virtually. https://t.co/n8wu9cYn6t,BJP4India,1129,567,23,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",bjp national president shri inaugurates bjym national youth parliament virtually,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1741,2023-03-18 18:01:26+00:00,"BJP National President Shri @JPNadda will virtually inaugurate and address BJYM National Youth Parliament on 19th March 2023.

Watch Live:
📺https://t.co/ZFyEVlesOi 
📺https://t.co/vpP0MIos7C 
📺https://t.co/lcXkSnOnsV 
📺https://t.co/4XQ2GzrhRl https://t.co/wqAJqgKRIZ",BJP4India,717,323,14,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",bjp national president shri virtually inaugurate address bjym national youth parliament th march watch live,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1742,2023-03-18 17:47:32+00:00,"BJP State Election Managing Committee meeting took place at the BJP State office in Malleswaram, Karnataka today. https://t.co/omaYW70i6F",BJP4India,883,319,20,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",bjp state election managing committee meeting took place bjp state office malleswaram karnataka today,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1743,2023-03-18 17:30:18+00:00,"BJP National President Shri @JPNadda addressed a Public Meeting, today, in Chikkanayakanahalli, Distt. Tumkur. 

The people turned out in huge numbers to support and listen to Shri JP Nadda's speech. https://t.co/zG6H2M81qc",BJP4India,676,302,8,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",bjp national president shri addressed public meeting today chikkanayakanahalli distt tumkur people turned huge number support listen shri jp naddas speech,"{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.7269}",positive
1744,2023-03-18 16:46:11+00:00,"Watch how PM @narendramodi's govt gave human touch to governance and brought the northeast region closer to Delhi!

#NamoAtConclave https://t.co/Ai9f1SNWzS",BJP4India,912,415,27,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",watch pm govt gave human touch governance brought northeast region closer delhi namoatconclave,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1745,2023-03-18 15:41:24+00:00,"Some people can't stomach the success of our democracy and the democractic instituions, and therefore they attack our democracy. 

However, despite all this India will achieve its goals.

- PM @narendramodi",BJP4India,369,162,15,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",people cant stomach success democracy democractic instituions therefore attack democracy however despite india achieve goal pm,"{'neg': 0.303, 'neu': 0.697, 'pos': 0.0, 'compound': -0.7268}",negative
1746,2023-03-18 15:41:07+00:00,"We ensured delivery of vaccine of Corona in far flung areas and administered 220 crore doses.

It's due to the power of our institutions. 

- PM @narendramodi https://t.co/R1XmNBToo9",BJP4India,717,298,12,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",ensured delivery vaccine corona far flung area administered crore dos due power institution pm,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1747,2023-03-18 15:31:15+00:00,"During the Ukraine crisis, thousands of families in the country were worried about their children.

We connected with around 14,000 families and sent a representative of the government to each house, assuring them that the government was with them.

- PM @narendramodi https://t.co/rzZ0uxaUjX",BJP4India,512,262,12,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",ukraine crisis thousand family country worried child connected around family sent representative government house assuring government pm,"{'neg': 0.275, 'neu': 0.611, 'pos': 0.114, 'compound': -0.5719}",negative
1748,2023-03-18 15:30:35+00:00,"“𝐃𝐢𝐥 𝐬𝐞 𝐃𝐢𝐥𝐥𝐢 𝐤𝐢 𝐃𝐨𝐨𝐫𝐢” made northeast people feel disconnected from the government. 

Here, too, We connected governance with human touch. 

Now the ministers of the govt regularly visit the northeast, and even I've visited northeast over 50 times.

- PM Modi https://t.co/DqFqis7ClZ",BJP4India,508,274,7,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",made northeast people feel disconnected government connected governance human touch minister govt regularly visit northeast even ive visited northeast time pm modi,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1749,2023-03-18 15:28:12+00:00,"We have given a human touch to governance. 

With schemes like Vibrant Village Programme, we have given priority to the villages that were considered low-priority villages. 

Border villages were considered last villages for decades. 

We gave priority to them and developed them. https://t.co/nz2RJKdDsz",BJP4India,512,263,15,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",given human touch governance scheme like vibrant village programme given priority village considered lowpriority village border village considered last village decade gave priority developed,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.7096}",positive
1750,2023-03-18 15:24:29+00:00,"In the last 2.5 years, PM Swamitva Yojana is being run.

We are employing technology and through drones we are mapping the land.

So far, 2.34 lakh villages of the country drone survey and has been completed and 1.22 crore property cards have been distributed.

- PM @narendramodi",BJP4India,306,157,2,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",last year pm swamitva yojana run employing technology drone mapping land far lakh village country drone survey completed crore property card distributed pm,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1751,2023-03-18 15:23:55+00:00,"As per the World Report, only 30% of the population of the world have legally registered title.

To not have ownership of the property is a big hurdle in global growth. 

Many developed countries are struggling with this problem. 

However, today's India is leading in this also. https://t.co/aKjCF9lgNk",BJP4India,745,293,7,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",per world report population world legally registered title ownership property big hurdle global growth many developed country struggling problem however today india leading also,"{'neg': 0.186, 'neu': 0.678, 'pos': 0.136, 'compound': -0.3612}",negative
1752,2023-03-18 15:10:34+00:00,"We wanted new results and therefore we increased our speed and scale. 

We made more than 11 crore toilets with record speed.

We connected 48 crore people with banking system.

- PM @narendramodi https://t.co/lnckFmpOor",BJP4India,484,261,19,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",wanted new result therefore increased speed scale made crore toilet record speed connected crore people banking system pm,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.2732}",positive
1753,2023-03-18 14:56:43+00:00,"In 75 days of the year 2023, India's green budget was announced, the airport in Shivamogga, Karnataka was inaugurated, IIT Dharwad campus was inaugurated...

- PM @narendramodi 

Watch at https://t.co/nTlTvSQ5rU https://t.co/T9wI2uXvzE",BJP4India,612,366,8,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",day year india green budget announced airport shivamogga karnataka inaugurated iit dharwad campus inaugurated pm watch,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1754,2023-03-18 14:36:48+00:00,PM Shri @narendramodi addresses 'India Today Conclave 2023'. #NamoAtConclave  https://t.co/hCSk90tgPH,BJP4India,1397,681,36,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",pm shri address india today conclave namoatconclave,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1755,2023-03-18 14:04:09+00:00,"In England, Rahul Gandhi raised questions on the democracy of India and instigated US and European countries.

- Shri @JPNadda 

Watch full video:
https://t.co/qDnwAFfWtp https://t.co/FzdphlCud0",BJP4India,722,319,12,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",england rahul gandhi raised question democracy india instigated u european country shri watch full video,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1756,2023-03-18 13:35:45+00:00,"In September 2018, we laid the foundation of the India- Bangladesh Friendship Pipeline.

The pipeline will help in supplying 1 million metric tonne of high-speed diesel to the northern districts of Bangladesh.

- PM @narendramodi  

Watch full video:
https://t.co/01aoccYLhT https://t.co/j5L9YeVbZJ",BJP4India,505,266,9,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",september laid foundation india bangladesh friendship pipeline pipeline help supplying million metric tonne highspeed diesel northern district bangladesh pm watch full video,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.6808}",positive
1757,2023-03-18 11:58:54+00:00,"It is an auspicious coincidence that today's inauguration is taking place a day after the birth anniversary of Bangabandhu Sheikh Mujibur Rahman.

- PM @narendramodi https://t.co/lYLw9ZYUSb",BJP4India,469,246,11,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",auspicious coincidence today inauguration taking place day birth anniversary bangabandhu sheikh mujibur rahman pm,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1758,2023-03-18 11:56:59+00:00,"Today, India is supplying more than 1100 MW of electricity to Bangladesh. The first unit of the Maitree Super Thermal Power Project has started.

It was inaugurated last year during PM Sheikh Hasina's visit to India. Now, the second unit is soon going to be started. https://t.co/WizXGsCLE2",BJP4India,452,260,32,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",today india supplying mw electricity bangladesh first unit maitree super thermal power project started inaugurated last year pm sheikh hasinas visit india second unit soon going started,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.5994}",positive
1759,2023-03-18 11:52:55+00:00,"In the last few years, under the able leadership of PM, Sheikh Hasina Bangladesh has made great achievements. 

Every India is proud of it, and we are happy to contribute to the development of Bangladesh.

- PM @narendramodi https://t.co/WAslUsNfk4",BJP4India,317,205,4,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",last year able leadership pm sheikh hasina bangladesh made great achievement every india proud happy contribute development bangladesh pm,"{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.8979}",positive
1760,2023-03-18 11:51:17+00:00,"A new chapter has begun in the relationship between India and Bangladesh. In September 2018, we laid the foundation of the India Bangladesh Friendship Pipeline. 

Despite Covid, the work on this project went on.

- PM @narendramodi https://t.co/1VuwdsABZ5",BJP4India,366,205,10,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",new chapter begun relationship india bangladesh september laid foundation india bangladesh friendship pipeline despite covid work project went pm,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.4404}",positive
1761,2023-03-18 11:45:07+00:00,"PM Shri @narendramodi and PM of Bangladesh, Sheikh Hasina jointly inaugurate the India-Bangladesh Friendship Pipeline. https://t.co/XoY2Aywp61",BJP4India,789,343,13,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",pm shri pm bangladesh sheikh hasina jointly inaugurate indiabangladesh friendship pipeline,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",positive
1762,2023-03-18 11:38:21+00:00,"Rahul Gandhi has insulted the people of India and he should apologize for his comment. 

They instigate other countries to intervene in the affairs of India.

- Shri @JPNadda https://t.co/xOlwyEbwS9",BJP4India,354,192,9,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",rahul gandhi insulted people india apologize comment instigate country intervene affair india shri,"{'neg': 0.21, 'neu': 0.701, 'pos': 0.089, 'compound': -0.4404}",negative
1763,2023-03-18 11:36:23+00:00,"In Delhi, UP, Bihar, Haryana and Goa Congress has been wiped out. Their performance in the northeast states was abysmal.

Now Rahul Gandhi is questioning the democracy of India in England.

- Shri @JPNadda https://t.co/U5QYJE70zF",BJP4India,370,192,16,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",delhi bihar haryana goa congress wiped performance northeast state abysmal rahul gandhi questioning democracy india england shri,"{'neg': 0.08, 'neu': 0.92, 'pos': 0.0, 'compound': -0.1027}",negative
1764,2023-03-18 11:34:04+00:00,"Karnataka is number one in FDI, Ease of Doing Business, Innovation Index and Startups. 

Today, Apple products are being manufactured in India.

- Shri @JPNadda https://t.co/A08ZbjzqhR",BJP4India,350,183,10,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",karnataka number one fdi ease business innovation index startup today apple product manufactured india shri,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.6597}",positive
1765,2023-03-18 11:31:20+00:00,"Recently, various developmental projects have been inaugurated by the PM in Karnataka. 

Shivamogga now has an airport. Industrial corridor is being developed in Tumkur.

- Shri @JPNadda https://t.co/9Y0oNOdIjI",BJP4India,328,171,4,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",recently various developmental project inaugurated pm karnataka shivamogga airport industrial corridor developed tumkur shri,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1766,2023-03-18 11:30:49+00:00,"Packaging and repackaging are being done at the Congress party. 

They are interested in promoting just one family However, our leaders of Karnataka hail from a simple family.

- Shri @JPNadda https://t.co/tIqsQaos4J",BJP4India,274,152,2,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",packaging repackaging done congress party interested promoting one family however leader karnataka hail simple family shri,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.802}",positive
1767,2023-03-18 11:25:21+00:00,"Your enthusiasm reflects that you have decided to bless the BJP. 

Your decision is best for the development of Karnataka.

- Shri @JPNadda https://t.co/nOzZkd6oqC",BJP4India,326,175,8,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",enthusiasm reflects decided bless bjp decision best development karnataka shri,"{'neg': 0.0, 'neu': 0.414, 'pos': 0.586, 'compound': 0.872}",positive
1768,2023-03-18 11:18:28+00:00,"BJP National President Shri @JPNadda addresses public meeting in Tumkur, Karnataka. https://t.co/F9GxfZc8UX",BJP4India,652,312,13,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",bjp national president shri address public meeting tumkur karnataka,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1769,2023-03-18 10:39:51+00:00,"BJP National President Shri @JPNadda took part in a mega roadshow in Tiptur, Distt. Tumkur.

The enthusiasm of the people shows that the BJP will get the opportunity to serve the people of Karnataka, once again. https://t.co/QksG31hSDE",BJP4India,400,210,4,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",bjp national president shri took part mega roadshow tiptur distt tumkur enthusiasm people show bjp get opportunity serve people karnataka,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.6908}",positive
1770,2023-03-18 10:26:40+00:00,"BJP National President Shri @JPNadda received a warm welcome at Tiptur in Distt. Tumkur, Karnataka today. https://t.co/gqbl9KBlxB",BJP4India,634,226,3,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",bjp national president shri received warm welcome tiptur distt tumkur karnataka today,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.5994}",positive
1771,2023-03-18 08:35:04+00:00,"Shree Anna can solve the problem of food habits. These high-fibre foods are very beneficial to the body and health. 

They help in preventing lifestyle-related diseases.

- PM @narendramodi 

Watch full video for more, on 'Shree Anna' (Millets):
https://t.co/gEYk3OmgKR https://t.co/rj8Aax5QMF",BJP4India,570,321,11,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",shree anna solve problem food habit highfibre food beneficial body health help preventing lifestylerelated disease pm watch full video shree anna millet,"{'neg': 0.135, 'neu': 0.603, 'pos': 0.262, 'compound': 0.5574}",positive
1772,2023-03-18 08:19:03+00:00,"Rahul challenged the sovereignty of India in England. He raised questions about the democracy of India. 

They need to be given a befitting reply through your votes.

- Shri @JPNadda https://t.co/RLGsCC18zT",BJP4India,411,213,15,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",rahul challenged sovereignty india england raised question democracy india need given befitting reply vote shri,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.1027}",negative
1773,2023-03-18 08:16:20+00:00,"Congress lost miserably in the recently concluded elections in the northeast states. 

However, the BJP-NDA govt was formed in these states.

- Shri @JPNadda https://t.co/iJS1TcHoVK",BJP4India,383,196,5,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",congress lost miserably recently concluded election northeast state however bjpnda govt formed state shri,"{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.6597}",negative
1774,2023-03-18 08:15:43+00:00,"Congress party means the commission, corruption, dynastic rule and criminalization.

BJP means Development, Development and Development.

- Shri @JPNadda https://t.co/eV96ZODySk",BJP4India,364,193,6,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",congress party mean commission corruption dynastic rule criminalization bjp mean development development development shri,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4019}",positive
1775,2023-03-18 08:13:24+00:00,"Karnataka is rapidly developing with the construction of airports, highways and expressways.

- Shri @JPNadda https://t.co/dCoqDnE0Ky",BJP4India,446,190,15,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",karnataka rapidly developing construction airport highway expressway shri,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1776,2023-03-18 08:10:24+00:00,"This roadshow has turned into a huge public meeting. The enthusiasm shows that you will vote for the BJP.

- Shri @JPNadda https://t.co/FRwYWFKzSK",BJP4India,357,191,14,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",roadshow turned huge public meeting enthusiasm show vote bjp shri,"{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.6369}",positive
1777,2023-03-18 07:58:27+00:00,"BJP National President Shri @JPNadda participates in a Bike Rally in Chikkanayakanahalli, Karnataka. https://t.co/QwAJJOUYL5",BJP4India,717,347,9,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",bjp national president shri participates bike rally chikkanayakanahalli karnataka,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1778,2023-03-18 07:16:14+00:00,PM Shri @narendramodi takes a walk-through at the exhibition-cum-buyer-seller meet pavilion during the inauguration of the Global Millets Conference in New Delhi. https://t.co/uaTIUNGzi8,BJP4India,1926,650,46,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",pm shri take walkthrough exhibitioncumbuyerseller meet pavilion inauguration global millet conference new delhi,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1779,2023-03-18 06:46:47+00:00,"BJP National President Shri @JPNadda holds roadshow in Tumkur, Karnataka. https://t.co/RuaZriqmdd",BJP4India,775,360,22,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",bjp national president shri hold roadshow tumkur karnataka,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1780,2023-03-18 06:45:18+00:00,"Be it LiFE mission, or achieving climate action goals ahead of time,  India leads the efforts for a sustainable planet.

- PM @narendramodi",BJP4India,289,195,3,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",life mission achieving climate action goal ahead time india lead effort sustainable planet pm,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1781,2023-03-18 06:44:06+00:00,"When the market of millets will increase, it will lead to an increase in the income of the 2.5 crore marginal farmers.

- PM @narendramodi",BJP4India,236,122,1,20500660,False,"6-A, Deen Dayal Upadhyay Marg,",market millet increase lead increase income crore marginal farmer pm,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.5574}",positive
